order_id,order_date,delivery_date,business_id,rider_id,flour_type_id,quantity_bags,price_per_bag,total_amount,payment_method,order_status
ORD-618317,2025-10-11,2025-10-11,BIZ-1008,3,2,16,9500.0,152000.0,Cash,Cancelled
ORD-290672,2025-10-26,2025-10-26,BIZ-1049,2,5,25,9500.0,237500.0,POS,Pending
ORD-472060,2025-10-15,2025-10-15,BIZ-1020,4,2,14,10000.0,140000.0,Bank Transfer,Delivered
ORD-456871,2025-10-24,2025-10-24,BIZ-1036,1,3,5,10500.0,52500.0,Bank Transfer,Cancelled
ORD-725113,2025-10-09,2025-10-09,BIZ-1050,3,5,21,10000.0,210000.0,Cash,Delivered
ORD-389688,2025-10-22,2025-10-22,BIZ-1028,1,4,12,10000.0,120000.0,Bank Transfer,Delivered
ORD-641722,2025-10-17,2025-10-17,BIZ-1002,3,1,16,10500.0,168000.0,POS,Cancelled
ORD-189771,2025-10-29,2025-10-29,BIZ-1055,1,4,24,10500.0,252000.0,Bank Transfer,Pending
ORD-526170,2025-10-08,2025-10-08,BIZ-1006,4,3,26,10500.0,273000.0,POS,Delivered
ORD-894993,2025-10-15,2025-10-15,BIZ-1058,3,3,9,10000.0,90000.0,Cash,Cancelled
ORD-599219,2025-10-08,2025-10-08,BIZ-1061,1,2,34,10000.0,340000.0,Bank Transfer,Pending
ORD-614663,2025-10-20,2025-10-20,BIZ-1005,3,2,33,9500.0,313500.0,Cash,Delivered
ORD-118080,2025-10-14,2025-10-14,BIZ-1011,1,1,11,10000.0,110000.0,POS,Pending
ORD-332360,2025-10-03,2025-10-03,BIZ-1031,1,5,6,10000.0,60000.0,Bank Transfer,Cancelled
ORD-355123,2025-10-13,2025-10-13,BIZ-1022,1,2,20,9500.0,190000.0,Bank Transfer,Cancelled
ORD-709805,2025-10-10,2025-10-10,BIZ-1056,3,4,40,10000.0,400000.0,Bank Transfer,Delivered
ORD-680358,2025-10-12,2025-10-12,BIZ-1009,1,3,37,10000.0,370000.0,POS,Cancelled
ORD-546173,2025-10-16,2025-10-16,BIZ-1005,2,5,2,10500.0,21000.0,Cash,Delivered
ORD-677124,2025-10-30,2025-10-30,BIZ-1047,4,4,26,10000.0,260000.0,POS,Delivered
ORD-836996,2025-10-10,2025-10-10,BIZ-1052,4,3,11,10500.0,115500.0,Cash,Delivered
ORD-421517,2025-10-14,2025-10-14,BIZ-1030,2,5,22,9800.0,215600.0,POS,Pending
ORD-226516,2025-10-08,2025-10-08,BIZ-1021,2,4,26,9800.0,254800.0,Cash,Delivered
ORD-430876,2025-10-22,2025-10-22,BIZ-1043,2,3,30,9500.0,285000.0,Bank Transfer,Delivered
ORD-661894,2025-10-04,2025-10-04,BIZ-1050,2,3,7,9500.0,66500.0,POS,Pending
ORD-823688,2025-10-29,2025-10-29,BIZ-1049,2,5,16,9800.0,156800.0,Bank Transfer,Delivered
ORD-326895,2025-10-06,2025-10-06,BIZ-1059,4,5,32,10500.0,336000.0,Cash,Delivered
ORD-389930,2025-10-23,2025-10-23,BIZ-1034,4,2,6,10500.0,63000.0,Bank Transfer,Cancelled
ORD-897135,2025-10-22,2025-10-22,BIZ-1045,3,5,23,9500.0,218500.0,Cash,Cancelled
ORD-396745,2025-10-16,2025-10-16,BIZ-1017,3,4,31,10000.0,310000.0,Cash,Delivered
ORD-973074,2025-10-30,2025-10-30,BIZ-1011,4,5,17,10000.0,170000.0,Bank Transfer,Pending
ORD-338533,2025-10-06,2025-10-06,BIZ-1029,2,5,4,9800.0,39200.0,Bank Transfer,Pending
ORD-416950,2025-10-11,2025-10-11,BIZ-1016,2,4,33,10500.0,346500.0,Bank Transfer,Delivered
ORD-660081,2025-10-01,2025-10-01,BIZ-1053,2,1,26,10000.0,260000.0,Bank Transfer,Delivered
ORD-147726,2025-10-04,2025-10-04,BIZ-1031,3,4,39,10500.0,409500.0,Bank Transfer,Delivered
ORD-680238,2025-10-30,2025-10-30,BIZ-1024,4,2,22,10500.0,231000.0,POS,Cancelled
ORD-232413,2025-10-09,2025-10-09,BIZ-1004,2,2,9,10000.0,90000.0,Cash,Cancelled
ORD-889359,2025-10-20,2025-10-20,BIZ-1037,4,5,20,10000.0,200000.0,Cash,Delivered
ORD-112861,2025-10-15,2025-10-15,BIZ-1035,3,3,24,10000.0,240000.0,POS,Pending
ORD-592198,2025-10-18,2025-10-18,BIZ-1053,2,2,2,10500.0,21000.0,POS,Delivered
ORD-457256,2025-10-15,2025-10-15,BIZ-1005,1,3,38,10500.0,399000.0,Bank Transfer,Cancelled
ORD-153872,2025-10-06,2025-10-06,BIZ-1055,3,2,16,9500.0,152000.0,Bank Transfer,Pending
ORD-600935,2025-10-08,2025-10-08,BIZ-1031,1,3,21,10500.0,220500.0,POS,Delivered
ORD-168517,2025-10-04,2025-10-04,BIZ-1014,3,2,27,10500.0,283500.0,POS,Delivered
ORD-177680,2025-10-13,2025-10-13,BIZ-1004,4,3,36,10000.0,360000.0,Cash,Delivered
ORD-819796,2025-10-18,2025-10-18,BIZ-1059,2,1,30,10000.0,300000.0,POS,Pending
ORD-256445,2025-10-02,2025-10-02,BIZ-1029,2,5,13,9800.0,127400.0,Bank Transfer,Pending
ORD-418594,2025-10-25,2025-10-25,BIZ-1047,4,5,19,9800.0,186200.0,Cash,Pending
ORD-360247,2025-10-03,2025-10-03,BIZ-1033,2,4,36,10000.0,360000.0,POS,Cancelled
ORD-901577,2025-10-04,2025-10-04,BIZ-1047,4,5,35,10000.0,367500.0,Bank Transfer,Pending
ORD-725084,2025-10-13,2025-10-13,BIZ-1052,3,5,3,10000.0,30000.0,Cash,Cancelled
ORD-336650,2025-10-24,2025-10-24,BIZ-1019,1,2,17,10500.0,178500.0,POS,Pending
ORD-498855,2025-10-24,2025-10-24,BIZ-1000,1,4,36,10000.0,360000.0,POS,Cancelled
ORD-564226,2025-10-14,2025-10-14,BIZ-1018,1,4,38,9800.0,372400.0,POS,Cancelled
ORD-717113,2025-10-09,2025-10-09,BIZ-1015,3,4,15,9800.0,147000.0,Cash,Pending
ORD-420214,2025-10-30,2025-10-30,BIZ-1029,1,4,31,9500.0,294500.0,POS,Delivered
ORD-163156,2025-10-18,2025-10-18,BIZ-1055,4,2,27,10500.0,283500.0,Cash,Pending
ORD-876039,2025-10-19,2025-10-19,BIZ-1040,3,2,19,9500.0,180500.0,POS,Cancelled
ORD-899787,2025-10-03,2025-10-03,BIZ-1049,4,2,3,10000.0,29400.0,Bank Transfer,Pending
ORD-321275,2025-10-07,2025-10-07,BIZ-1061,2,4,32,9800.0,313600.0,Bank Transfer,Pending
ORD-185131,2025-10-08,2025-10-08,BIZ-1058,2,5,37,9500.0,351500.0,Cash,Cancelled
ORD-282256,2025-10-05,2025-10-05,BIZ-1003,1,3,35,10500.0,367500.0,Cash,Delivered
ORD-264136,2025-10-17,2025-10-17,BIZ-1041,1,3,8,10000.0,80000.0,POS,Pending
ORD-572387,2025-10-01,2025-10-01,BIZ-1041,2,5,12,10000.0,114000.0,POS,Cancelled
ORD-592738,2025-10-21,2025-10-21,BIZ-1031,4,3,13,9800.0,127400.0,POS,Pending
ORD-342720,2025-10-09,2025-10-09,BIZ-1056,3,2,6,10500.0,63000.0,Bank Transfer,Pending
ORD-396451,2025-10-09,2025-10-09,BIZ-1057,3,5,21,9800.0,205800.0,Cash,Delivered
ORD-576086,2025-10-22,2025-10-22,BIZ-1053,2,5,29,10000.0,290000.0,POS,Cancelled
ORD-344762,2025-10-03,2025-10-03,BIZ-1004,2,5,37,9500.0,351500.0,POS,Delivered
ORD-926097,2025-10-28,2025-10-28,BIZ-1033,4,5,4,9500.0,38000.0,Bank Transfer,Pending
ORD-718439,2025-10-24,2025-10-24,BIZ-1047,3,5,33,10000.0,330000.0,Cash,Cancelled
ORD-307428,2025-10-20,2025-10-20,BIZ-1054,1,3,15,9800.0,147000.0,Bank Transfer,Pending
ORD-671015,2025-10-13,2025-10-13,BIZ-1026,4,3,39,10000.0,390000.0,POS,Cancelled
ORD-256226,2025-10-07,2025-10-07,BIZ-1061,3,3,14,9800.0,137200.0,POS,Cancelled
ORD-966785,2025-10-28,2025-10-28,BIZ-1025,3,4,24,9500.0,228000.0,POS,Cancelled
ORD-162535,2025-10-05,2025-10-05,BIZ-1022,1,5,13,9800.0,127400.0,POS,Pending
ORD-422554,2025-10-05,2025-10-05,BIZ-1046,4,4,8,9800.0,78400.0,POS,Pending
ORD-964278,2025-10-18,2025-10-18,BIZ-1026,1,3,4,10500.0,42000.0,Cash,Cancelled
ORD-402630,2025-10-18,2025-10-18,BIZ-1005,2,4,4,10500.0,42000.0,Cash,Pending
ORD-591465,2025-10-14,2025-10-14,BIZ-1000,3,4,1,9800.0,9800.0,Cash,Pending
ORD-833723,2025-10-21,2025-10-21,BIZ-1027,3,3,5,9500.0,47500.0,Bank Transfer,Pending
ORD-385470,2025-10-13,2025-10-13,BIZ-1024,1,3,27,9800.0,264600.0,Cash,Pending
ORD-617781,2025-10-16,2025-10-16,BIZ-1050,4,4,29,10500.0,304500.0,POS,Cancelled
ORD-727086,2025-10-14,2025-10-14,BIZ-1009,2,4,35,9800.0,343000.0,Bank Transfer,Cancelled
ORD-553014,2025-10-02,2025-10-02,BIZ-1053,1,4,26,9800.0,254800.0,Bank Transfer,Pending
ORD-733039,2025-10-23,2025-10-23,BIZ-1037,4,2,30,10500.0,315000.0,Bank Transfer,Pending
ORD-195763,2025-10-08,2025-10-08,BIZ-1061,2,2,23,9800.0,225400.0,POS,Delivered
ORD-807053,2025-10-07,2025-10-07,BIZ-1002,3,2,3,10500.0,31500.0,Bank Transfer,Delivered
ORD-703139,2025-10-26,2025-10-26,BIZ-1012,4,4,7,9500.0,66500.0,Bank Transfer,Cancelled
ORD-121753,2025-10-18,2025-10-18,BIZ-1034,4,2,3,10500.0,31500.0,POS,Delivered
ORD-804938,2025-10-30,2025-10-30,BIZ-1000,2,2,4,9800.0,39200.0,POS,Cancelled
ORD-704238,2025-10-25,2025-10-25,BIZ-1036,1,5,21,10000.0,210000.0,Bank Transfer,Cancelled
ORD-893005,2025-10-02,2025-10-02,BIZ-1000,4,1,34,9800.0,333200.0,Cash,Delivered
ORD-644173,2025-10-06,2025-10-06,BIZ-1038,4,3,36,9800.0,352800.0,Bank Transfer,Pending
ORD-391668,2025-10-20,2025-10-20,BIZ-1026,4,3,25,10000.0,250000.0,Bank Transfer,Pending
ORD-713762,2025-10-06,2025-10-06,BIZ-1000,4,2,25,9800.0,245000.0,Bank Transfer,Pending
ORD-953797,2025-10-14,2025-10-14,BIZ-1028,3,3,10,10500.0,105000.0,Cash,Cancelled
ORD-195674,2025-10-15,2025-10-15,BIZ-1028,4,2,34,10000.0,333200.0,Cash,Delivered
ORD-528184,2025-10-15,2025-10-15,BIZ-1056,4,5,22,9500.0,209000.0,Bank Transfer,Cancelled
ORD-802685,2025-10-10,2025-10-10,BIZ-1015,2,3,13,9500.0,123500.0,POS,Cancelled
ORD-268637,2025-10-04,2025-10-04,BIZ-1052,3,2,39,9500.0,370500.0,POS,Cancelled
ORD-827369,2025-10-10,2025-10-10,BIZ-1055,4,2,36,9800.0,352800.0,Cash,Pending
ORD-794769,2025-10-15,2025-10-15,BIZ-1041,1,4,1,9800.0,9800.0,POS,Pending
ORD-953085,2025-10-29,2025-10-29,BIZ-1025,4,2,16,9800.0,156800.0,POS,Pending
ORD-138479,2025-10-23,2025-10-23,BIZ-1012,4,5,19,10500.0,199500.0,Cash,Pending
ORD-429795,2025-10-14,2025-10-14,BIZ-1022,4,4,24,10500.0,252000.0,POS,Pending
ORD-221552,2025-10-08,2025-10-08,BIZ-1007,2,5,21,9800.0,205800.0,Cash,Delivered
ORD-523808,2025-10-30,2025-10-30,BIZ-1018,1,4,37,9800.0,362600.0,Cash,Cancelled
ORD-964998,2025-10-26,2025-10-26,BIZ-1015,2,2,38,10500.0,399000.0,Bank Transfer,Pending
ORD-789606,2025-10-30,2025-10-30,BIZ-1039,1,3,15,10500.0,157500.0,POS,Cancelled
ORD-584417,2025-10-27,2025-10-27,BIZ-1031,4,3,22,10000.0,220000.0,Cash,Delivered
ORD-296694,2025-10-13,2025-10-13,BIZ-1009,1,3,23,9800.0,225400.0,Bank Transfer,Cancelled
ORD-752878,2025-10-16,2025-10-16,BIZ-1041,3,4,4,9500.0,38000.0,Bank Transfer,Pending
ORD-755788,2025-10-23,2025-10-23,BIZ-1027,3,2,9,9800.0,88200.0,Bank Transfer,Delivered
ORD-154118,2025-10-14,2025-10-14,BIZ-1007,2,4,33,10500.0,346500.0,POS,Cancelled
ORD-675898,2025-10-07,2025-10-07,BIZ-1053,4,4,40,10500.0,420000.0,Bank Transfer,Cancelled
ORD-402020,2025-10-04,2025-10-04,BIZ-1015,3,4,36,10500.0,378000.0,POS,Cancelled
ORD-832168,2025-10-14,2025-10-14,BIZ-1002,3,3,18,10000.0,180000.0,Bank Transfer,Delivered
ORD-130271,2025-10-15,2025-10-15,BIZ-1007,1,2,7,9800.0,68600.0,POS,Cancelled
ORD-738448,2025-10-30,2025-10-30,BIZ-1027,2,3,17,10000.0,170000.0,Bank Transfer,Pending
ORD-844261,2025-10-24,2025-10-24,BIZ-1051,1,2,26,10500.0,273000.0,Cash,Cancelled
ORD-677596,2025-10-05,2025-10-05,BIZ-1003,3,3,6,10000.0,57000.0,Cash,Pending
ORD-527809,2025-10-01,2025-10-01,BIZ-1055,3,4,36,10500.0,378000.0,POS,Delivered
ORD-982277,2025-10-03,2025-10-03,BIZ-1043,4,5,6,10500.0,63000.0,POS,Delivered
ORD-583863,2025-10-28,2025-10-28,BIZ-1025,1,2,34,9500.0,323000.0,POS,Cancelled
ORD-779172,2025-10-29,2025-10-29,BIZ-1004,3,4,31,10000.0,310000.0,POS,Pending
ORD-622584,2025-10-25,2025-10-25,BIZ-1055,1,5,35,9500.0,332500.0,Bank Transfer,Delivered
ORD-406039,2025-10-28,2025-10-28,BIZ-1002,4,4,38,9800.0,372400.0,Cash,Delivered
ORD-386706,2025-10-16,2025-10-16,BIZ-1007,4,5,37,9800.0,362600.0,Cash,Cancelled
ORD-605937,2025-10-13,2025-10-13,BIZ-1017,2,1,9,9500.0,85500.0,Bank Transfer,Pending
ORD-355570,2025-10-30,2025-10-30,BIZ-1016,2,3,15,9500.0,142500.0,Cash,Delivered
ORD-251668,2025-10-14,2025-10-14,BIZ-1023,4,2,18,10500.0,189000.0,Cash,Cancelled
ORD-728492,2025-10-12,2025-10-12,BIZ-1055,1,3,25,10500.0,262500.0,Bank Transfer,Cancelled
ORD-243139,2025-10-16,2025-10-16,BIZ-1016,3,4,19,9800.0,186200.0,Cash,Delivered
ORD-389666,2025-10-26,2025-10-26,BIZ-1037,4,5,25,9800.0,245000.0,Cash,Delivered
ORD-995916,2025-10-24,2025-10-24,BIZ-1039,2,3,6,9500.0,57000.0,Cash,Pending
ORD-925981,2025-10-13,2025-10-13,BIZ-1051,3,2,7,9800.0,68600.0,Cash,Pending
ORD-960408,2025-10-16,2025-10-16,BIZ-1048,3,4,36,10500.0,378000.0,Bank Transfer,Pending
ORD-861319,2025-10-01,2025-10-01,BIZ-1031,2,3,36,9500.0,342000.0,Bank Transfer,Pending
ORD-715448,2025-10-09,2025-10-09,BIZ-1043,3,2,27,10500.0,283500.0,POS,Cancelled
ORD-791998,2025-10-18,2025-10-18,BIZ-1022,1,2,11,10500.0,115500.0,Cash,Pending
ORD-255813,2025-10-15,2025-10-15,BIZ-1015,1,4,18,10500.0,189000.0,Bank Transfer,Pending
ORD-607868,2025-10-14,2025-10-14,BIZ-1032,2,3,18,10500.0,189000.0,Bank Transfer,Pending
ORD-678727,2025-10-11,2025-10-11,BIZ-1034,4,2,17,9800.0,166600.0,Cash,Delivered
ORD-495533,2025-10-23,2025-10-23,BIZ-1012,3,3,9,10000.0,90000.0,Cash,Cancelled
ORD-437408,2025-10-14,2025-10-14,BIZ-1043,4,5,25,10000.0,250000.0,Cash,Cancelled
ORD-831380,2025-10-27,2025-10-27,BIZ-1001,2,5,39,9800.0,382200.0,POS,Cancelled
ORD-501574,2025-10-08,2025-10-08,BIZ-1008,2,2,13,10500.0,136500.0,Cash,Pending
ORD-913217,2025-10-08,2025-10-08,BIZ-1046,1,5,19,10500.0,199500.0,Cash,Pending
ORD-433632,2025-10-13,2025-10-13,BIZ-1042,3,2,26,10000.0,260000.0,POS,Cancelled
ORD-839485,2025-10-23,2025-10-23,BIZ-1048,4,2,12,9500.0,114000.0,Cash,Pending
ORD-499749,2025-10-28,2025-10-28,BIZ-1030,4,2,5,10500.0,52500.0,POS,Pending
ORD-795928,2025-10-12,2025-10-12,BIZ-1053,1,3,16,10000.0,160000.0,Cash,Delivered
ORD-783691,2025-10-24,2025-10-24,BIZ-1015,4,3,29,10500.0,304500.0,POS,Delivered
ORD-619389,2025-10-30,2025-10-30,BIZ-1055,3,1,24,9500.0,228000.0,POS,Cancelled
ORD-232378,2025-10-29,2025-10-29,BIZ-1009,3,3,23,9800.0,225400.0,Cash,Pending
ORD-718849,2025-10-16,2025-10-16,BIZ-1045,3,5,7,9500.0,66500.0,Bank Transfer,Cancelled
ORD-205239,2025-10-10,2025-10-10,BIZ-1017,4,5,34,9800.0,333200.0,Cash,Pending
ORD-561694,2025-10-27,2025-10-27,BIZ-1034,2,4,38,9800.0,372400.0,Cash,Delivered
ORD-579123,2025-10-03,2025-10-03,BIZ-1000,3,4,19,10500.0,199500.0,POS,Delivered
ORD-251157,2025-10-01,2025-10-01,BIZ-1044,2,3,23,10000.0,230000.0,Bank Transfer,Cancelled
ORD-786587,2025-10-13,2025-10-13,BIZ-1001,4,4,31,10000.0,310000.0,Cash,Cancelled
ORD-178463,2025-10-30,2025-10-30,BIZ-1025,3,5,29,10000.0,290000.0,Bank Transfer,Cancelled
ORD-377896,2025-10-15,2025-10-15,BIZ-1032,2,4,8,9500.0,76000.0,POS,Delivered
ORD-826353,2025-10-11,2025-10-11,BIZ-1044,1,5,16,9800.0,156800.0,POS,Pending
ORD-184216,2025-10-12,2025-10-12,BIZ-1055,4,2,30,9800.0,294000.0,Bank Transfer,Cancelled
ORD-993744,2025-10-26,2025-10-26,BIZ-1059,3,2,28,10500.0,294000.0,Cash,Cancelled
ORD-659543,2025-10-21,2025-10-21,BIZ-1039,3,1,28,10500.0,294000.0,Bank Transfer,Pending
ORD-432043,2025-10-12,2025-10-12,BIZ-1054,1,1,5,9500.0,47500.0,Cash,Delivered
ORD-896290,2025-10-19,2025-10-19,BIZ-1052,2,3,30,9500.0,285000.0,POS,Cancelled
ORD-667296,2025-10-15,2025-10-15,BIZ-1026,4,4,21,10500.0,220500.0,Cash,Pending
ORD-171744,2025-10-02,2025-10-02,BIZ-1006,2,4,30,9800.0,294000.0,POS,Delivered
ORD-817644,2025-10-08,2025-10-08,BIZ-1059,1,5,21,9500.0,199500.0,Bank Transfer,Delivered
ORD-338536,2025-10-28,2025-10-28,BIZ-1037,4,3,24,9800.0,235200.0,POS,Delivered
ORD-555052,2025-10-23,2025-10-23,BIZ-1022,4,2,37,10500.0,388500.0,Cash,Cancelled
ORD-897305,2025-10-30,2025-10-30,BIZ-1056,1,3,35,9800.0,343000.0,Cash,Delivered
ORD-205389,2025-10-20,2025-10-20,BIZ-1046,4,4,12,10000.0,120000.0,Cash,Delivered
ORD-827712,2025-10-14,2025-10-14,BIZ-1033,1,3,32,9800.0,313600.0,POS,Cancelled
ORD-130353,2025-10-09,2025-10-09,BIZ-1005,4,3,32,10500.0,336000.0,POS,Pending
ORD-934816,2025-10-02,2025-10-02,BIZ-1003,3,4,32,9800.0,313600.0,Bank Transfer,Pending
ORD-475876,2025-10-02,2025-10-02,BIZ-1002,1,5,3,10000.0,30000.0,Bank Transfer,Pending
ORD-252640,2025-10-12,2025-10-12,BIZ-1030,3,4,37,10500.0,388500.0,Cash,Cancelled
ORD-532067,2025-10-08,2025-10-08,BIZ-1053,4,2,24,10000.0,228000.0,Cash,Delivered
ORD-931016,2025-10-17,2025-10-17,BIZ-1004,3,3,16,10000.0,160000.0,Cash,Pending
ORD-283573,2025-10-06,2025-10-06,BIZ-1017,3,2,6,10500.0,63000.0,Bank Transfer,Cancelled
ORD-501126,2025-10-03,2025-10-03,BIZ-1036,4,2,38,10000.0,380000.0,POS,Delivered
ORD-352528,2025-10-19,2025-10-19,BIZ-1017,3,5,14,9800.0,137200.0,POS,Pending
ORD-711484,2025-10-15,2025-10-15,BIZ-1027,2,5,39,9800.0,382200.0,Cash,Cancelled
ORD-583550,2025-10-05,2025-10-05,BIZ-1036,1,3,18,9500.0,171000.0,Bank Transfer,Pending
ORD-581894,2025-10-20,2025-10-20,BIZ-1008,1,2,9,10000.0,88200.0,POS,Pending
ORD-109853,2025-10-08,2025-10-08,BIZ-1055,4,2,16,10500.0,168000.0,POS,Cancelled
ORD-587853,2025-10-27,2025-10-27,BIZ-1033,4,3,18,10500.0,189000.0,Bank Transfer,Cancelled
ORD-810526,2025-10-28,2025-10-28,BIZ-1056,2,1,6,10500.0,63000.0,Cash,Pending
ORD-177449,2025-10-17,2025-10-17,BIZ-1054,3,3,21,9500.0,199500.0,POS,Cancelled
ORD-462351,2025-10-14,2025-10-14,BIZ-1041,4,2,23,9500.0,218500.0,Cash,Delivered
ORD-413685,2025-10-30,2025-10-30,BIZ-1049,2,5,32,10000.0,320000.0,Cash,Cancelled
ORD-544920,2025-10-20,2025-10-20,BIZ-1030,4,5,37,9800.0,362600.0,POS,Delivered
ORD-579027,2025-10-21,2025-10-21,BIZ-1014,4,4,3,9500.0,28500.0,Bank Transfer,Delivered
ORD-308894,2025-10-26,2025-10-26,BIZ-1018,3,3,29,10500.0,304500.0,Bank Transfer,Cancelled
ORD-994787,2025-10-30,2025-10-30,BIZ-1041,1,5,9,10000.0,90000.0,Bank Transfer,Cancelled
ORD-348728,2025-10-15,2025-10-15,BIZ-1021,3,5,24,10000.0,240000.0,POS,Cancelled
ORD-476395,2025-10-12,2025-10-12,BIZ-1012,4,5,11,9500.0,104500.0,POS,Cancelled
ORD-833247,2025-10-18,2025-10-18,BIZ-1040,3,4,15,10500.0,157500.0,Bank Transfer,Delivered
ORD-970357,2025-10-09,2025-10-09,BIZ-1057,1,2,31,9500.0,294500.0,POS,Cancelled
ORD-387813,2025-10-20,2025-10-20,BIZ-1053,3,5,29,9500.0,275500.0,Bank Transfer,Pending
ORD-819112,2025-10-01,2025-10-01,BIZ-1039,3,2,9,10500.0,94500.0,Cash,Delivered
ORD-151426,2025-10-24,2025-10-24,BIZ-1029,2,1,7,9500.0,66500.0,Cash,Delivered
ORD-881369,2025-10-28,2025-10-28,BIZ-1048,1,4,25,9800.0,245000.0,POS,Cancelled
ORD-400096,2025-10-15,2025-10-15,BIZ-1033,4,5,1,9800.0,9800.0,POS,Delivered
ORD-341296,2025-10-24,2025-10-24,BIZ-1059,4,2,10,10500.0,105000.0,Bank Transfer,Delivered
ORD-469435,2025-10-19,2025-10-19,BIZ-1038,4,5,9,9500.0,85500.0,Cash,Pending
ORD-299367,2025-10-07,2025-10-07,BIZ-1046,2,4,9,10000.0,88200.0,Bank Transfer,Cancelled
ORD-810687,2025-10-19,2025-10-19,BIZ-1054,3,5,39,10000.0,390000.0,Bank Transfer,Cancelled
ORD-904751,2025-10-23,2025-10-23,BIZ-1003,4,5,39,9800.0,382200.0,POS,Delivered
ORD-979060,2025-10-20,2025-10-20,BIZ-1016,4,4,16,10500.0,168000.0,Bank Transfer,Pending
ORD-201883,2025-10-05,2025-10-05,BIZ-1056,3,5,39,9500.0,370500.0,Cash,Delivered
ORD-777737,2025-10-28,2025-10-28,BIZ-1049,2,2,25,10500.0,262500.0,Cash,Delivered
ORD-926918,2025-10-02,2025-10-02,BIZ-1032,3,5,2,9500.0,19000.0,Bank Transfer,Delivered
ORD-707727,2025-10-14,2025-10-14,BIZ-1012,2,3,4,10500.0,42000.0,Cash,Cancelled
ORD-237795,2025-10-11,2025-10-11,BIZ-1021,1,5,26,9500.0,247000.0,Bank Transfer,Pending
ORD-409445,2025-10-03,2025-10-03,BIZ-1059,1,5,6,9800.0,58800.0,Cash,Cancelled
ORD-535686,2025-10-10,2025-10-10,BIZ-1013,4,2,5,10000.0,50000.0,Bank Transfer,Delivered
ORD-238579,2025-10-06,2025-10-06,BIZ-1018,3,1,6,10500.0,63000.0,POS,Cancelled
ORD-483629,2025-10-24,2025-10-24,BIZ-1024,1,4,4,10000.0,40000.0,Bank Transfer,Cancelled
ORD-385765,2025-10-16,2025-10-16,BIZ-1059,1,3,9,9500.0,85500.0,Cash,Cancelled
ORD-369452,2025-10-25,2025-10-25,BIZ-1026,1,5,34,10000.0,340000.0,Bank Transfer,Cancelled
ORD-605254,2025-10-28,2025-10-28,BIZ-1028,3,5,18,9500.0,171000.0,Cash,Pending
ORD-409478,2025-10-30,2025-10-30,BIZ-1027,2,4,34,9500.0,323000.0,Cash,Pending
ORD-455168,2025-10-23,2025-10-23,BIZ-1022,3,1,33,10000.0,330000.0,POS,Delivered
ORD-591081,2025-10-25,2025-10-25,BIZ-1041,2,4,24,10000.0,235200.0,POS,Cancelled
ORD-247594,2025-10-29,2025-10-29,BIZ-1038,3,4,8,9800.0,78400.0,Bank Transfer,Delivered
ORD-336574,2025-10-23,2025-10-23,BIZ-1001,2,3,3,10500.0,31500.0,Bank Transfer,Delivered
ORD-859396,2025-10-26,2025-10-26,BIZ-1022,1,5,3,10000.0,31500.0,Bank Transfer,Pending
ORD-516716,2025-10-21,2025-10-21,BIZ-1001,3,5,21,10000.0,210000.0,Bank Transfer,Cancelled
ORD-943671,2025-10-30,2025-10-30,BIZ-1019,1,4,4,9800.0,39200.0,Cash,Delivered
ORD-194689,2025-10-17,2025-10-17,BIZ-1061,2,5,30,10000.0,300000.0,Bank Transfer,Cancelled
ORD-114594,2025-10-24,2025-10-24,BIZ-1014,2,2,30,9500.0,285000.0,Cash,Cancelled
ORD-229592,2025-10-08,2025-10-08,BIZ-1010,4,5,20,9800.0,196000.0,POS,Pending
ORD-805511,2025-10-14,2025-10-14,BIZ-1045,1,4,13,9800.0,127400.0,Cash,Delivered
ORD-374896,2025-10-23,2025-10-23,BIZ-1023,3,5,15,10000.0,150000.0,Bank Transfer,Cancelled
ORD-962367,2025-10-18,2025-10-18,BIZ-1003,3,2,25,10000.0,250000.0,POS,Delivered
ORD-489518,2025-10-20,2025-10-20,BIZ-1059,3,2,27,10500.0,283500.0,POS,Pending
ORD-345180,2025-10-04,2025-10-04,BIZ-1032,1,3,6,9500.0,57000.0,POS,Pending
ORD-749641,2025-10-15,2025-10-15,BIZ-1028,3,2,30,10000.0,285000.0,POS,Pending
ORD-688678,2025-10-27,2025-10-27,BIZ-1029,4,2,5,9500.0,47500.0,Bank Transfer,Pending
ORD-739717,2025-10-10,2025-10-10,BIZ-1024,4,5,17,10000.0,170000.0,Cash,Pending
ORD-166287,2025-10-07,2025-10-07,BIZ-1043,3,2,18,9800.0,176400.0,Bank Transfer,Cancelled
ORD-586819,2025-10-20,2025-10-20,BIZ-1027,3,2,7,9800.0,68600.0,Cash,Pending
ORD-416869,2025-10-28,2025-10-28,BIZ-1039,3,5,21,10500.0,220500.0,Bank Transfer,Pending
ORD-222343,2025-10-20,2025-10-20,BIZ-1042,2,4,20,10500.0,210000.0,Bank Transfer,Delivered
ORD-139019,2025-10-05,2025-10-05,BIZ-1022,1,5,20,9500.0,190000.0,Bank Transfer,Delivered
ORD-616554,2025-10-10,2025-10-10,BIZ-1059,4,4,16,10000.0,160000.0,POS,Pending
ORD-346205,2025-10-04,2025-10-04,BIZ-1031,3,3,17,9800.0,166600.0,Cash,Cancelled
ORD-242254,2025-10-27,2025-10-27,BIZ-1040,3,3,36,9800.0,352800.0,Bank Transfer,Delivered
